Year,State,Product,Count
2022,MA,Mortgage,464
2022,MA,"Payday loan, title loan, or personal loan",64
2022,MA,Student loan,241
2022,MA,Vehicle loan or lease,127
2022,MD,Checking or savings account,1032
2022,MD,Credit card or prepaid card,1058
2022,MD,"Credit reporting, credit repair services, or other personal consumer reports",16619
2022,MD,Debt collection,1402
2022,MD,"Money transfer, virtual currency, or money service",327
2022,MD,Mortgage,913
2022,MD,"Payday loan, title loan, or personal loan",197
2022,MD,Student loan,229
2022,MD,Vehicle loan or lease,262
2022,ME,Checking or savings account,64
2022,ME,Credit card or prepaid card,127
2022,ME,"Credit reporting, credit repair services, or other personal consumer reports",437
2022,ME,Debt collection,93
2022,ME,"Money transfer, virtual currency, or money service",21
2022,ME,Mortgage,70
2022,ME,"Payday loan, title loan, or personal loan",9
2022,ME,Student loan,42
2022,ME,Vehicle loan or lease,18
2022,MI,Checking or savings account,861
2022,MI,Credit card or prepaid card,985
2022,MI,"Credit reporting, credit repair services, or other personal consumer reports",14753
2022,MI,Debt collection,1609
2022,MI,"Money transfer, virtual currency, or money service",259
2022,MI,Mortgage,527
2022,MI,"Payday loan, title loan, or personal loan",167
2022,MI,Student loan,271
2022,MI,Vehicle loan or lease,251
2022,MN,Checking or savings account,462
2022,MN,Credit card or prepaid card,521
2022,MN,"Credit reporting, credit repair services, or other personal consumer reports",3214
2022,MN,Debt collection,486
2022,MN,"Money transfer, virtual currency, or money service",159
2022,MN,Mortgage,264
2022,MN,"Payday loan, title loan, or personal loan",62
2022,MN,Student loan,133
2022,MN,Vehicle loan or lease,58
2022,MO,Checking or savings account,393
2022,MO,Credit card or prepaid card,475
2022,MO,"Credit reporting, credit repair services, or other personal consumer reports",7751
2022,MO,Debt collection,845
2022,MO,"Money transfer, virtual currency, or money service",150
2022,MO,Mortgage,292
2022,MO,"Payday loan, title loan, or personal loan",108
2022,MO,Student loan,122
2022,MO,Vehicle loan or lease,149
2022,MS,Checking or savings account,200
2022,MS,Credit card or prepaid card,220
2022,MS,"Credit reporting, credit repair services, or other personal consumer reports",7359
2022,MS,Debt collection,600
2022,MS,"Money transfer, virtual currency, or money service",58
2022,MS,Mortgage,133
2022,MS,"Payday loan, title loan, or personal loan",80
2022,MS,Student loan,63
2022,MS,Vehicle loan or lease,76
2022,MT,Checking or savings account,66
2022,MT,Credit card or prepaid card,83
2022,MT,"Credit reporting, credit repair services, or other personal consumer reports",404
2022,MT,Debt collection,67
2022,MT,"Money transfer, virtual currency, or money service",41
2022,MT,Mortgage,39
2022,MT,"Payday loan, title loan, or personal loan",5
2022,MT,Student loan,23
2022,MT,Vehicle loan or lease,17
2022,NC,Checking or savings account,1094
2022,NC,Credit card or prepaid card,1165
2022,NC,"Credit reporting, credit repair services, or other personal consumer reports",23399
2022,NC,Debt collection,1939
2022,NC,"Money transfer, virtual currency, or money service",379
2022,NC,Mortgage,751
2022,NC,"Payday loan, title loan, or personal loan",203
2022,NC,Student loan,204
2022,NC,Vehicle loan or lease,304
2022,ND,Checking or savings account,30
2022,ND,Credit card or prepaid card,41
2022,ND,"Credit reporting, credit repair services, or other personal consumer reports",301
2022,ND,Debt collection,70
2022,ND,"Money transfer, virtual currency, or money service",10
2022,ND,Mortgage,16
2022,ND,"Payday loan, title loan, or personal loan",6
2022,ND,Student loan,5
2022,ND,Vehicle loan or lease,7
2022,NE,Checking or savings account,97
2022,NE,Credit card or prepaid card,130
2022,NE,"Credit reporting, credit repair services, or other personal consumer reports",694
2022,NE,Debt collection,128
2022,NE,"Money transfer, virtual currency, or money service",29
2022,NE,Mortgage,58
2022,NE,"Payday loan, title loan, or personal loan",18
2022,NE,Student loan,38
2022,NE,Vehicle loan or lease,17
2022,NH,Checking or savings account,101
2022,NH,Credit card or prepaid card,137
2022,NH,"Credit reporting, credit repair services, or other personal consumer reports",421
2022,NH,Debt collection,109
2022,NH,"Money transfer, virtual currency, or money service",44
2022,NH,Mortgage,111
2022,NH,"Payday loan, title loan, or personal loan",11
2022,NH,Student loan,48
2022,NH,Vehicle loan or lease,21
2022,NJ,Checking or savings account,1323
2022,NJ,Credit card or prepaid card,1583
2022,NJ,"Credit reporting, credit repair services, or other personal consumer reports",18163
2022,NJ,Debt collection,1805
2022,NJ,"Money transfer, virtual currency, or money service",433
2022,NJ,Mortgage,1012
2022,NJ,"Payday loan, title loan, or personal loan",167
2022,NJ,Student loan,274
2022,NJ,Vehicle loan or lease,318
2022,NM,Checking or savings account,150
2022,NM,Credit card or prepaid card,166
2022,NM,"Credit reporting, credit repair services, or other personal consumer reports",997
2022,NM,Debt collection,207
2022,NM,"Money transfer, virtual currency, or money service",56
2022,NM,Mortgage,91
2022,NM,"Payday loan, title loan, or personal loan",27
2022,NM,Student loan,29
2022,NM,Vehicle loan or lease,20
2022,NV,Checking or savings account,538
2022,NV,Credit card or prepaid card,524
2022,NV,"Credit reporting, credit repair services, or other personal consumer reports",9066
2022,NV,Debt collection,903
2022,NV,"Money transfer, virtual currency, or money service",180
2022,NV,Mortgage,281
2022,NV,"Payday loan, title loan, or personal loan",84
2022,NV,Student loan,61
2022,NV,Vehicle loan or lease,109
2022,NY,Checking or savings account,3264
2022,NY,Credit card or prepaid card,3392
2022,NY,"Credit reporting, credit repair services, or other personal consumer reports",35109
2022,NY,Debt collection,2772
2022,NY,"Money transfer, virtual currency, or money service",1059
2022,NY,Mortgage,1219
2022,NY,"Payday loan, title loan, or personal loan",273
2022,NY,Student loan,613
2022,NY,Vehicle loan or lease,457
2022,OH,Checking or savings account,1112
2022,OH,Credit card or prepaid card,1284
2022,OH,"Credit reporting, credit repair services, or other personal consumer reports",13148
2022,OH,Debt collection,1702
2022,OH,"Money transfer, virtual currency, or money service",340
2022,OH,Mortgage,603
2022,OH,"Payday loan, title loan, or personal loan",184
2022,OH,Student loan,291
2022,OH,Vehicle loan or lease,288
2022,OK,Checking or savings account,200
2022,OK,Credit card or prepaid card,297
2022,OK,"Credit reporting, credit repair services, or other personal consumer reports",2896
2022,OK,Debt collection,508
2022,OK,"Money transfer, virtual currency, or money service",70
2022,OK,Mortgage,175
2022,OK,"Payday loan, title loan, or personal loan",51
2022,OK,Student loan,49
2022,OK,Vehicle loan or lease,53
2022,OR,Checking or savings account,426
2022,OR,Credit card or prepaid card,450
2022,OR,"Credit reporting, credit repair services, or other personal consumer reports",1567
2022,OR,Debt collection,393
2022,OR,"Money transfer, virtual currency, or money service",160
2022,OR,Mortgage,225
2022,OR,"Payday loan, title loan, or personal loan",45
2022,OR,Student loan,129
2022,OR,Vehicle loan or lease,40
2022,PA,Checking or savings account,1673
2022,PA,Credit card or prepaid card,1647
2022,PA,"Credit reporting, credit repair services, or other personal consumer reports",38347
2022,PA,Debt collection,2389
2022,PA,"Money transfer, virtual currency, or money service",447
2022,PA,Mortgage,850
2022,PA,"Payday loan, title loan, or personal loan",205
2022,PA,Student loan,417
2022,PA,Vehicle loan or lease,339
2022,RI,Checking or savings account,91
2022,RI,Credit card or prepaid card,148
2022,RI,"Credit reporting, credit repair services, or other personal consumer reports",1042
2022,RI,Debt collection,129
2022,RI,"Money transfer, virtual currency, or money service",47
2022,RI,Mortgage,100
2022,RI,"Payday loan, title loan, or personal loan",19
2022,RI,Student loan,27
2022,RI,Vehicle loan or lease,33
2022,SC,Checking or savings account,530
2022,SC,Credit card or prepaid card,552
2022,SC,"Credit reporting, credit repair services, or other personal consumer reports",12705
2022,SC,Debt collection,1530
2022,SC,"Money transfer, virtual currency, or money service",149
2022,SC,Mortgage,353
2022,SC,"Payday loan, title loan, or personal loan",125
2022,SC,Student loan,122
2022,SC,Vehicle loan or lease,174
2022,SD,Checking or savings account,53
2022,SD,Credit card or prepaid card,45
2022,SD,"Credit reporting, credit repair services, or other personal consumer reports",214
2022,SD,Debt collection,58
2022,SD,"Money transfer, virtual currency, or money service",19
2022,SD,Mortgage,24
2022,SD,"Payday loan, title loan, or personal loan",8
2022,SD,Student loan,10
2022,SD,Vehicle loan or lease,5
2022,TN,Checking or savings account,567
2022,TN,Credit card or prepaid card,566
2022,TN,"Credit reporting, credit repair services, or other personal consumer reports",11497
2022,TN,Debt collection,1236
2022,TN,"Money transfer, virtual currency, or money service",211
2022,TN,Mortgage,362
2022,TN,"Payday loan, title loan, or personal loan",154
2022,TN,Student loan,136
2022,TN,Vehicle loan or lease,181
2022,TX,Checking or savings account,2959
2022,TX,Credit card or prepaid card,2812
2022,TX,"Credit reporting, credit repair services, or other personal consumer reports",69390
2022,TX,Debt collection,6734
2022,TX,"Money transfer, virtual currency, or money service",1031
2022,TX,Mortgage,1717
2022,TX,"Payday loan, title loan, or personal loan",598
2022,TX,Student loan,529
2022,TX,Vehicle loan or lease,805
2022,UT,Checking or savings account,191
2022,UT,Credit card or prepaid card,301
2022,UT,"Credit reporting, credit repair services, or other personal consumer reports",1590
2022,UT,Debt collection,350
2022,UT,"Money transfer, virtual currency, or money service",100
2022,UT,Mortgage,175
2022,UT,"Payday loan, title loan, or personal loan",49
2022,UT,Student loan,64
2022,UT,Vehicle loan or lease,52
2022,VA,Checking or savings account,1097
2022,VA,Credit card or prepaid card,1193
2022,VA,"Credit reporting, credit repair services, or other personal consumer reports",13918
2022,VA,Debt collection,1676
2022,VA,"Money transfer, virtual currency, or money service",404
2022,VA,Mortgage,799
2022,VA,"Payday loan, title loan, or personal loan",165
2022,VA,Student loan,314
2022,VA,Vehicle loan or lease,268
2022,VT,Checking or savings account,51
2022,VT,Credit card or prepaid card,61
2022,VT,"Credit reporting, credit repair services, or other personal consumer reports",106
2022,VT,Debt collection,24
2022,VT,"Money transfer, virtual currency, or money service",12
2022,VT,Mortgage,55
2022,VT,"Payday loan, title loan, or personal loan",4
2022,VT,Student loan,23
2022,VT,Vehicle loan or lease,17
2022,WA,Checking or savings account,727
2022,WA,Credit card or prepaid card,785
2022,WA,"Credit reporting, credit repair services, or other personal consumer reports",3775
2022,WA,Debt collection,640
2022,WA,"Money transfer, virtual currency, or money service",286
2022,WA,Mortgage,475
2022,WA,"Payday loan, title loan, or personal loan",80
2022,WA,Student loan,197
2022,WA,Vehicle loan or lease,79
2022,WI,Checking or savings account,269
2022,WI,Credit card or prepaid card,499
2022,WI,"Credit reporting, credit repair services, or other personal consumer reports",4306
2022,WI,Debt collection,532
2022,WI,"Money transfer, virtual currency, or money service",131
2022,WI,Mortgage,264
2022,WI,"Payday loan, title loan, or personal loan",65
2022,WI,Student loan,120
2022,WI,Vehicle loan or lease,65
2022,WV,Checking or savings account,110
2022,WV,Credit card or prepaid card,81
2022,WV,"Credit reporting, credit repair services, or other personal consumer reports",572
2022,WV,Debt collection,104
2022,WV,"Money transfer, virtual currency, or money service",30
2022,WV,Mortgage,75
2022,WV,"Payday loan, title loan, or personal loan",3
2022,WV,Student loan,41
2022,WV,Vehicle loan or lease,26
2022,WY,Checking or savings account,36
2022,WY,Credit card or prepaid card,37
2022,WY,"Credit reporting, credit repair services, or other personal consumer reports",171
2022,WY,Debt collection,42
2022,WY,"Money transfer, virtual currency, or money service",18
2022,WY,Mortgage,18
2022,WY,"Payday loan, title loan, or personal loan",4
2022,WY,Student loan,4
2022,WY,Vehicle loan or lease,7
2023,AL,Checking or savings account,283
2023,AL,Credit card or prepaid card,99
2023,AL,"Credit reporting, credit repair services, or other personal consumer reports",4376
2023,AL,Debt collection,372
2023,AL,"Money transfer, virtual currency, or money service",27
2023,AL,Mortgage,94
2023,AL,"Payday loan, title loan, or personal loan",32
2023,AL,Student loan,12
2023,AL,Vehicle loan or lease,67
